0.116
0.952
1.811
2.647
3.437
4.296
5.155
6.037
6.896
7.755
8.615
9.474
10.356
11.215
12.074
12.934
13.769
14.629
15.488
16.370
17.229
18.112
18.947
19.760
20.619
21.478
22.338
23.197
24.056
24.915
25.774
26.610
27.492
28.352
29.211
30.070
30.952
31.788
32.624
33.483
34.366
35.225
36.084
36.943
37.802
38.661
39.520
40.356
41.215
42.075
42.934
43.793
44.629
45.488
46.347
47.229
48.089
48.948
49.784
50.620
51.455
52.315
53.174
54.033
54.892
55.751
56.610
57.469
58.329
59.188
60.047
60.906
61.765
62.624
63.483
64.342
65.202
66.061
66.897
67.756
68.615
69.474
70.333
71.192
72.052
72.911
73.770
74.629
75.465
76.324
77.183
78.042
78.901
79.761
80.620
81.479
82.338
83.220
84.103
84.939
85.728
86.587
87.446
88.329
89.188
90.047
90.906
91.788
92.671
93.530
94.366
95.202
96.061
96.920
97.779
98.662
99.521
100.357
101.193
102.028
102.888
103.747
104.606
105.488
106.347
107.230
108.089
108.948
109.784
110.620
111.502
112.361
113.197
114.056
114.892
115.775
116.611
117.470
118.329
119.211
120.047
120.906
121.765
122.625
123.484
124.343
125.179
126.084
126.897
127.756
128.615
129.474
130.334
131.193
132.052
132.911
133.770
134.629
135.465
136.348
137.183
138.066
138.925
139.784
140.643
141.526
142.362
143.197
144.033
144.869
145.705
146.541
147.400
148.283
149.142
150.001
150.860
151.719
152.602
153.484
154.366
155.225
156.061
156.920
157.780
158.616
159.475
160.334
161.193
162.052
162.911
163.770
164.629
165.489
166.325
167.207
168.043
168.925
169.761
170.620
171.479
172.339
173.198
174.057
174.916
175.775
176.611
177.493
178.329
179.188
180.048
180.907
181.766
182.625
183.484
184.343
185.202
186.061
186.897
187.780
188.616
189.475
190.334
191.193
192.052
192.911
193.771
194.630
195.419
196.185
197.021
197.857
198.716
199.599
200.435
201.294
202.130
203.012
203.964
204.916
205.822
206.658
207.517
208.376
209.235
210.094
210.930
211.789
212.625
213.507
214.367
215.226
216.062
216.921
217.780
218.639
219.498
220.334
221.193
222.052
222.912
223.771
224.630
225.489
226.325
227.184
228.043
228.902
229.761
230.621
231.480
232.339
233.198
234.057
234.893
235.775
236.611
237.470
238.330
239.189
240.048
240.907
241.766
242.625
243.484
244.344
245.180
246.039
246.898
247.757
248.616
249.475
250.334
251.193
252.053
252.912
253.748
254.630
255.466
256.348
257.184
258.043
258.902
259.762
260.621
261.480
262.339
263.198
264.057
264.916
265.752
266.635
267.471
268.330
269.189
270.071
